trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2019-07-22,59.100,60.280,30.000,50.200,41500370,,,,hfq
2019-07-23,40.160,47.500,40.010,43.890,16246441,,,-12.5697,hfq
2019-07-24,43.900,46.970,43.900,46.720,15037043,,,6.4479,hfq
2019-07-25,48.000,51.320,47.620,49.070,19287488,,,5.0300,hfq
2019-07-26,48.200,48.200,45.050,45.230,12375178,,,-7.8256,hfq
2019-07-29,45.970,50.200,45.780,50.200,15455151,,,10.9883,hfq
2019-07-30,50.700,51.750,48.660,50.410,17942122,,,0.4183,hfq
2019-07-31,50.800,52.880,49.820,51.930,15872475,,,3.0153,hfq
2019-08-01,52.500,57.700,52.030,57.600,22384236,,,10.9185,hfq
2019-08-02,62.000,69.120,60.880,69.120,29420620,,,20.0000,hfq
2019-08-05,73.000,75.250,67.500,72.150,27739479,,,4.3837,hfq
2019-08-06,68.000,74.560,59.770,62.980,28111063,,,-12.7096,hfq
2019-08-07,65.000,66.000,60.800,65.500,16748959,,,4.0013,hfq
2019-08-08,66.000,70.500,63.180,63.500,18205137,,,-3.0534,hfq
2019-08-09,63.770,64.000,58.880,59.510,14516814,,,-6.2835,hfq
2019-08-12,59.500,60.020,53.980,56.500,12398359,,,-5.0580,hfq
2019-08-13,56.000,58.500,55.300,58.460,11565889,,,3.4690,hfq
2019-08-14,59.880,60.180,58.010,58.590,10698291,,,0.2224,hfq
2019-08-15,56.400,59.610,56.020,59.070,8695849,,,0.8193,hfq
2019-08-16,59.580,60.220,58.060,58.840,9320979,,,-0.3894,hfq
2019-08-19,58.940,60.130,57.010,59.700,10011671,,,1.4616,hfq
2019-08-20,59.230,59.660,57.750,57.770,7203429,,,-3.2328,hfq
2019-08-21,57.360,57.550,52.000,52.270,12240644,,,-9.5205,hfq
2019-08-22,52.270,53.160,50.350,51.150,6606231,,,-2.1427,hfq
2019-08-23,51.430,51.880,45.560,47.760,10476325,,,-6.6276,hfq
2019-08-26,47.150,49.000,47.150,48.460,5737876,,,1.4657,hfq
2019-08-27,48.770,49.240,47.400,48.950,5319330,,,1.0111,hfq
2019-08-28,48.680,49.600,47.370,47.450,5837428,,,-3.0644,hfq
2019-08-29,47.110,48.560,45.280,48.110,7592065,,,1.3909,hfq
2019-08-30,48.320,49.700,47.650,48.690,7600253,,,1.2056,hfq
2019-09-02,49.550,49.880,48.500,49.430,5466231,,,1.5198,hfq
2019-09-03,49.210,54.620,48.700,53.380,11166886,,,7.9911,hfq
2019-09-04,53.300,55.200,51.710,52.120,8590130,,,-2.3604,hfq
2019-09-05,53.050,54.200,52.380,53.540,7811049,,,2.7245,hfq
2019-09-06,52.900,53.780,50.530,50.690,7172819,,,-5.3231,hfq
2019-09-09,51.440,51.750,50.330,51.220,4694309,,,1.0456,hfq
2019-09-10,51.210,52.900,51.100,51.890,5291779,,,1.3081,hfq
2019-09-11,51.500,52.670,51.010,52.250,4934111,,,0.6938,hfq
2019-09-12,52.200,52.380,49.360,50.010,6389002,,,-4.2871,hfq
2019-09-16,50.050,50.550,49.450,49.880,3001088,,,-0.2599,hfq
2019-09-17,49.520,50.070,48.010,48.090,3152363,,,-3.5886,hfq
2019-09-18,48.760,48.760,46.300,47.030,3783218,,,-2.2042,hfq
2019-09-19,46.950,48.960,46.600,47.860,3802561,,,1.7648,hfq
2019-09-20,47.610,48.290,47.290,47.910,2334833,,,0.1045,hfq
2019-09-23,47.690,47.990,46.880,47.170,2519499,,,-1.5446,hfq
2019-09-24,47.170,49.240,47.000,49.080,5593885,,,4.0492,hfq
2019-09-25,49.330,49.800,47.010,47.350,3761083,,,-3.5249,hfq
2019-09-26,47.400,47.980,43.000,43.110,5066995,,,-8.9546,hfq
2019-09-27,43.110,44.500,42.640,43.500,2732893,,,0.9047,hfq
2019-09-30,43.320,43.320,40.500,40.670,3491821,,,-6.5057,hfq
2019-10-08,40.250,40.780,38.250,38.520,2970772,,,-5.2865,hfq
2019-10-09,38.800,40.400,38.340,39.850,2681431,,,3.4528,hfq
2019-10-10,40.180,40.330,39.390,40.030,2375667,,,0.4517,hfq
2019-10-11,40.010,40.220,39.380,39.400,1861096,,,-1.5738,hfq
2019-10-14,39.590,40.640,39.200,40.390,2425319,,,2.5127,hfq
2019-10-15,40.080,40.650,39.350,39.500,1717041,,,-2.2035,hfq
2019-10-16,39.510,39.840,37.910,37.950,2536318,,,-3.9241,hfq
2019-10-17,37.710,39.080,37.710,38.180,2595741,,,0.6061,hfq
2019-10-18,38.410,40.280,38.250,39.210,3708327,,,2.6977,hfq
2019-10-21,38.830,38.950,36.750,37.540,2794779,,,-4.2591,hfq
2019-10-22,37.680,38.370,37.540,37.870,1742847,,,0.8791,hfq
2019-10-23,37.900,41.000,37.880,40.300,4694762,,,6.4167,hfq
2019-10-24,39.610,40.880,39.500,39.720,3826415,,,-1.4392,hfq
2019-10-25,39.660,39.870,38.080,38.780,2680957,,,-2.3666,hfq
2019-10-28,39.000,40.020,38.560,39.790,2457088,,,2.6044,hfq
2019-10-29,40.400,42.320,39.950,39.960,5197228,,,0.4272,hfq
2019-10-30,39.180,39.800,38.120,38.390,3104612,,,-3.9289,hfq
2019-10-31,38.500,38.750,36.360,36.490,3229289,,,-4.9492,hfq
2019-11-01,36.540,36.970,35.810,36.690,2295957,,,0.5481,hfq
2019-11-04,37.000,37.480,36.380,36.510,2925854,,,-0.4906,hfq
2019-11-05,36.480,36.480,34.920,35.150,3270016,,,-3.7250,hfq
