trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2020-06-16,40.110,45.000,38.510,38.930,71137880,,,,hfq
2020-06-17,37.860,40.670,37.240,38.810,40356497,,,-0.3082,hfq
2020-06-18,38.220,40.000,36.360,38.800,37141747,,,-0.0258,hfq
2020-06-19,38.130,39.500,37.500,37.760,23159319,,,-2.6804,hfq
2020-06-22,38.100,42.150,38.100,40.010,37225536,,,5.9587,hfq
2020-06-23,42.000,48.010,41.500,48.010,45504485,,,19.9950,hfq
2020-06-24,48.300,52.900,46.500,47.560,41959886,,,-0.9373,hfq
2020-06-29,51.450,53.800,50.010,50.400,28083539,,,5.9714,hfq
2020-06-30,51.030,52.900,50.000,51.980,23215140,,,3.1349,hfq
2020-07-01,51.700,55.490,51.000,53.370,24793402,,,2.6741,hfq
2020-07-02,52.110,54.390,51.000,51.290,22304718,,,-3.8973,hfq
2020-07-03,50.100,51.100,47.000,49.170,27781023,,,-4.1334,hfq
2020-07-06,49.900,56.990,48.500,55.810,34378414,,,13.5042,hfq
2020-07-07,56.300,59.400,54.440,54.640,30955916,,,-2.0964,hfq
2020-07-08,54.000,55.350,52.950,54.960,19177547,,,0.5857,hfq
2020-07-09,55.890,58.760,54.300,56.450,20975077,,,2.7111,hfq
2020-07-10,55.800,56.880,53.590,54.130,17617447,,,-4.1098,hfq
2020-07-13,54.100,56.170,53.530,55.870,18425982,,,3.2145,hfq
2020-07-14,55.180,55.350,50.500,53.720,22980281,,,-3.8482,hfq
2020-07-15,53.010,53.410,47.250,47.500,17382418,,,-11.5786,hfq
2020-07-16,47.000,47.000,40.500,41.970,16603937,,,-11.6421,hfq
2020-07-17,42.230,42.880,40.100,40.690,10665724,,,-3.0498,hfq
2020-07-20,41.280,41.470,38.660,41.190,11105438,,,1.2288,hfq
2020-07-21,40.890,42.200,39.790,40.910,12278925,,,-0.6798,hfq
2020-07-22,40.440,44.380,39.600,43.450,15489280,,,6.2088,hfq
2020-07-23,42.600,43.340,41.200,42.160,9413922,,,-2.9689,hfq
2020-07-24,41.050,41.950,38.090,38.110,9824071,,,-9.6063,hfq
2020-07-27,38.910,39.290,37.130,37.580,5666678,,,-1.3907,hfq
2020-07-28,38.300,38.790,37.880,38.480,5065277,,,2.3949,hfq
2020-07-29,38.500,40.830,38.200,40.470,7854084,,,5.1715,hfq
2020-07-30,40.400,42.290,39.560,41.170,9593702,,,1.7297,hfq
2020-07-31,40.600,43.210,40.400,41.810,9418076,,,1.5545,hfq
2020-08-03,42.830,43.620,41.500,42.150,10870816,,,0.8132,hfq
2020-08-04,42.170,42.480,40.300,40.610,7548352,,,-3.6536,hfq
2020-08-05,42.200,42.420,40.380,40.510,6980129,,,-0.2462,hfq
2020-08-06,40.200,40.400,38.900,39.330,7111155,,,-2.9129,hfq
2020-08-07,39.470,39.750,37.880,38.150,5797827,,,-3.0003,hfq
2020-08-10,38.160,40.990,37.870,39.990,8432615,,,4.8231,hfq
2020-08-11,39.910,46.380,39.000,44.000,23890670,,,10.0275,hfq
2020-08-12,43.320,44.880,41.550,42.890,14834041,,,-2.5227,hfq
2020-08-13,43.500,43.770,40.550,40.690,11480834,,,-5.1294,hfq
2020-08-14,40.290,40.990,39.080,40.040,8119513,,,-1.5974,hfq
2020-08-17,40.890,40.890,39.700,40.600,5390371,,,1.3986,hfq
2020-08-18,40.990,41.900,40.300,40.750,5501501,,,0.3695,hfq
2020-08-19,41.000,41.140,38.570,38.740,6667056,,,-4.9325,hfq
2020-08-20,38.310,39.880,38.110,38.900,4875080,,,0.4130,hfq
2020-08-21,39.300,39.600,38.510,38.680,3529538,,,-0.5656,hfq
2020-08-24,39.190,40.410,38.390,39.780,5320145,,,2.8438,hfq
2020-08-25,39.790,40.230,38.660,38.880,4280318,,,-2.2624,hfq
2020-08-26,38.660,39.220,35.880,36.000,8863226,,,-7.4074,hfq
2020-08-27,36.000,38.360,35.090,38.200,8088142,,,6.1111,hfq
2020-08-28,38.300,39.990,37.870,38.990,7606574,,,2.0681,hfq
2020-08-31,38.990,39.680,38.320,38.980,5389896,,,-0.0256,hfq
2020-09-01,39.000,39.380,38.610,38.760,3257140,,,-0.5644,hfq
2020-09-02,39.030,39.100,37.320,37.520,4910930,,,-3.1992,hfq
2020-09-03,37.540,38.270,36.800,37.040,4545243,,,-1.2793,hfq
2020-09-04,36.500,38.580,36.480,37.650,5048315,,,1.6469,hfq
2020-09-07,37.190,38.850,36.500,37.800,8023538,,,0.3984,hfq
2020-09-08,37.860,38.420,37.300,37.300,3766953,,,-1.3228,hfq
2020-09-09,36.910,37.040,35.100,35.130,5886228,,,-5.8177,hfq
2020-09-10,35.500,36.230,33.920,34.000,4158071,,,-3.2166,hfq
2020-09-11,34.010,34.700,33.500,34.490,3222773,,,1.4412,hfq
2020-09-14,35.000,35.750,34.800,35.050,3063711,,,1.6237,hfq
2020-09-15,35.280,36.100,34.700,35.520,3364192,,,1.3409,hfq
2020-09-16,35.380,35.810,34.510,34.910,3066594,,,-1.7173,hfq
2020-09-17,34.750,36.870,34.500,36.190,6244779,,,3.6666,hfq
2020-09-18,36.210,37.200,36.060,36.420,3838522,,,0.6355,hfq
2020-09-21,36.420,36.790,35.750,35.900,2793140,,,-1.4278,hfq
2020-09-22,35.300,35.860,34.880,35.100,2367079,,,-2.2284,hfq
2020-09-23,35.170,36.000,35.170,35.650,2300941,,,1.5670,hfq
2020-09-24,35.240,35.640,34.560,34.620,2431348,,,-2.8892,hfq
2020-09-25,34.840,35.100,33.820,34.040,2002395,,,-1.6753,hfq
2020-09-28,34.000,34.190,32.700,32.730,2360049,,,-3.8484,hfq
2020-09-29,33.150,33.780,32.400,33.320,4499887,,,1.8026,hfq
2020-09-30,33.420,33.700,32.070,32.160,4180176,,,-3.4814,hfq
2020-10-09,32.680,33.790,32.670,33.290,3286743,,,3.5137,hfq
2020-10-12,33.750,34.790,33.530,34.530,3679122,,,3.7248,hfq
2020-10-13,34.500,34.740,34.040,34.180,2523969,,,-1.0136,hfq
2020-10-14,34.200,34.220,33.620,33.650,2122030,,,-1.5506,hfq
