trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2007-03-01,50.000,50.970,45.800,46.790,1977634,,,,hfq
2007-03-02,47.000,47.440,45.880,46.410,425048,,,-0.8121,hfq
2007-03-05,45.980,46.170,43.530,44.380,419197,,,-4.3741,hfq
2007-03-06,44.000,46.000,43.750,45.250,297728,,,1.9603,hfq
2007-03-07,45.290,46.900,44.910,46.480,287464,,,2.7182,hfq
2007-03-08,46.100,46.330,45.680,45.920,130984,,,-1.2048,hfq
2007-03-09,45.900,46.100,44.700,45.530,160888,,,-0.8493,hfq
2007-03-12,45.300,45.300,44.500,44.710,145353,,,-1.8010,hfq
2007-03-13,44.810,45.260,44.620,44.890,102320,,,0.4026,hfq
2007-03-14,44.300,45.100,43.790,44.940,173307,,,0.1114,hfq
2007-03-15,45.520,46.490,44.800,44.960,152522,,,0.0445,hfq
2007-03-16,44.990,45.950,44.400,45.210,227547,,,0.5560,hfq
2007-03-20,46.800,46.920,45.500,45.780,222027,,,1.2608,hfq
2007-03-21,45.800,46.000,44.900,45.100,136728,,,-1.4854,hfq
2007-03-22,45.450,45.920,45.230,45.360,167510,,,0.5765,hfq
2007-03-23,45.340,45.530,44.710,45.160,139810,,,-0.4409,hfq
2007-03-26,45.200,46.200,45.180,45.940,223267,,,1.7272,hfq
2007-03-27,45.790,46.360,45.630,45.910,139338,,,-0.0653,hfq
2007-03-28,45.900,46.900,45.580,46.580,258264,,,1.4594,hfq
2007-03-29,46.810,48.790,46.480,47.400,461986,,,1.7604,hfq
2007-03-30,46.960,47.870,46.720,47.050,144617,,,-0.7384,hfq
2007-04-02,47.050,48.700,47.050,48.390,231445,,,2.8480,hfq
2007-04-03,48.420,48.760,47.900,48.210,132712,,,-0.3720,hfq
2007-04-04,48.220,48.500,47.550,47.790,122455,,,-0.8712,hfq
2007-04-05,47.800,48.000,47.200,47.920,122865,,,0.2720,hfq
2007-04-06,47.680,48.950,47.500,48.010,195209,,,0.1878,hfq
2007-04-09,48.090,51.890,47.700,51.610,462770,,,7.4984,hfq
2007-04-10,51.000,53.680,51.000,52.820,407824,,,2.3445,hfq
2007-04-11,52.880,55.180,52.600,53.540,243446,,,1.3631,hfq
2007-04-12,53.980,58.000,52.950,53.440,159270,,,-0.1868,hfq
2007-04-13,54.100,56.440,54.000,55.030,266689,,,2.9753,hfq
2007-04-16,55.660,56.550,55.660,56.420,146972,,,2.5259,hfq
2007-04-17,56.450,57.020,53.600,55.150,197244,,,-2.2510,hfq
2007-04-18,54.980,55.090,53.400,53.910,130322,,,-2.2484,hfq
2007-04-19,53.500,54.300,50.210,51.980,205587,,,-3.5800,hfq
2007-04-20,52.660,56.400,52.370,55.340,185690,,,6.4640,hfq
2007-04-23,55.370,57.570,54.880,56.980,146935,,,2.9635,hfq
2007-04-24,57.990,58.010,55.750,55.820,160473,,,-2.0358,hfq
2007-04-25,55.120,57.700,54.910,56.710,145938,,,1.5944,hfq
2007-04-26,56.580,58.680,56.580,58.510,184961,,,3.1740,hfq
2007-04-27,58.550,64.360,58.300,63.600,389839,,,8.6994,hfq
2007-04-30,63.200,67.830,62.380,65.850,204190,,,3.5377,hfq
2007-05-08,67.800,67.980,65.000,65.720,132326,,,-0.1974,hfq
2007-05-09,64.500,66.800,63.000,65.720,111813,,,0.0000,hfq
2007-05-10,65.760,66.000,64.300,64.480,85845,,,-1.8868,hfq
2007-05-11,63.500,63.900,61.150,62.810,160593,,,-2.5900,hfq
2007-05-14,61.800,66.690,60.000,64.010,171744,,,1.9105,hfq
2007-05-15,64.400,64.490,61.450,61.530,111534,,,-3.8744,hfq
2007-05-16,61.500,62.980,60.700,62.330,98842,,,1.3002,hfq
2007-05-17,62.330,63.780,62.000,62.850,84328,,,0.8343,hfq
2007-05-18,62.490,62.840,61.010,62.200,111773,,,-1.0342,hfq
2007-05-21,60.910,64.590,60.800,63.460,168889,,,2.0257,hfq
2007-05-22,63.500,65.640,63.460,64.000,124377,,,0.8509,hfq
2007-05-23,64.130,65.000,63.600,64.210,76321,,,0.3281,hfq
2007-05-24,64.000,65.000,61.400,62.420,114202,,,-2.7877,hfq
2007-05-25,61.980,63.160,61.610,61.920,85754,,,-0.8010,hfq
2007-05-28,62.080,64.600,62.010,64.480,158345,,,4.1344,hfq
2007-05-29,64.500,65.500,64.200,64.980,97018,,,0.7754,hfq
2007-05-30,61.300,64.380,58.510,58.970,203316,,,-9.2490,hfq
2007-05-31,60.000,62.500,58.550,60.940,142413,,,3.3407,hfq
2007-06-01,60.090,62.500,59.580,60.550,384487,,,-0.6400,hfq
2007-06-04,60.550,61.020,55.800,57.010,219698,,,-5.8464,hfq
2007-06-05,56.600,58.600,53.880,56.990,201584,,,-0.0351,hfq
2007-06-06,57.250,59.080,56.510,57.700,144223,,,1.2458,hfq
2007-06-08,59.510,60.150,57.730,59.180,167924,,,2.5650,hfq
2007-06-11,59.020,62.970,59.020,62.530,183390,,,5.6607,hfq
2007-06-12,62.800,65.280,62.680,64.400,193908,,,2.9906,hfq
2007-06-13,64.500,65.580,62.970,63.670,151369,,,-1.1335,hfq
2007-06-14,64.300,66.100,63.600,64.430,115152,,,1.1937,hfq
2007-06-15,64.400,65.870,64.060,65.380,93825,,,1.4745,hfq
2007-06-18,66.750,71.920,66.520,71.920,205302,,,10.0031,hfq
2007-06-19,72.000,73.800,70.500,71.170,144187,,,-1.0428,hfq
