trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2020-12-18,82.270,96.160,82.000,83.980,12310411,,,,hfq
2020-12-21,78.010,78.900,71.000,71.110,8475301,,,-15.3251,hfq
2020-12-22,68.100,68.600,62.650,62.750,6491923,,,-11.7564,hfq
2020-12-23,63.280,67.900,60.300,65.470,5969788,,,4.3347,hfq
2020-12-24,63.900,64.110,59.000,59.150,4008917,,,-9.6533,hfq
2020-12-25,59.020,60.570,57.930,59.200,2686232,,,0.0845,hfq
2020-12-28,58.950,58.970,55.350,55.900,2553621,,,-5.5743,hfq
2020-12-29,56.000,57.500,53.980,54.010,2551186,,,-3.3810,hfq
2020-12-30,53.000,55.440,53.000,54.200,2040158,,,0.3518,hfq
2020-12-31,54.000,56.330,53.700,55.170,1936510,,,1.7897,hfq
2021-01-04,55.170,56.990,54.810,56.250,1973967,,,1.9576,hfq
2021-01-05,56.550,57.990,55.270,57.740,2448020,,,2.6489,hfq
2021-01-06,57.100,62.490,54.800,62.100,4840861,,,7.5511,hfq
2021-01-07,61.000,66.400,61.000,64.130,5275003,,,3.2689,hfq
2021-01-08,64.600,66.700,61.210,64.210,2638667,,,0.1247,hfq
2021-01-11,66.000,67.270,62.250,62.810,3074211,,,-2.1803,hfq
2021-01-12,62.230,62.770,60.120,60.680,2192734,,,-3.3912,hfq
2021-01-13,60.900,63.770,60.050,61.700,2130979,,,1.6809,hfq
2021-01-14,61.220,61.380,57.120,59.390,2646109,,,-3.7439,hfq
2021-01-15,58.940,60.880,58.180,58.310,1598417,,,-1.8185,hfq
2021-01-18,58.500,60.190,57.800,58.940,1650851,,,1.0804,hfq
2021-01-19,58.580,61.990,58.580,59.980,1697406,,,1.7645,hfq
2021-01-20,59.950,62.600,59.230,62.100,1532084,,,3.5345,hfq
2021-01-21,61.980,62.000,60.120,60.790,1501310,,,-2.1095,hfq
2021-01-22,60.780,60.790,57.580,57.670,1723083,,,-5.1324,hfq
2021-01-25,63.200,66.300,61.500,65.600,3934825,,,13.7507,hfq
2021-01-26,65.880,68.500,64.100,66.950,3156237,,,2.0579,hfq
2021-01-27,66.800,67.490,64.330,64.760,2155312,,,-3.2711,hfq
2021-01-28,64.460,70.460,63.260,68.240,3190456,,,5.3737,hfq
2021-01-29,68.330,72.820,67.690,71.000,2959401,,,4.0445,hfq
2021-02-01,71.000,72.600,68.320,68.600,2558370,,,-3.3803,hfq
