trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2000-12-19,20.000,21.000,18.500,18.560,1563525,,,,hfq
2000-12-20,18.470,18.470,17.910,18.100,290467,,,-2.4784,hfq
2000-12-21,18.180,18.480,18.000,18.090,113630,,,-0.0552,hfq
2000-12-22,18.100,18.170,17.600,17.660,130265,,,-2.3770,hfq
2000-12-25,17.600,17.620,17.010,17.200,101131,,,-2.6048,hfq
2000-12-26,17.200,17.500,17.180,17.320,65390,,,0.6977,hfq
2000-12-27,17.350,17.380,17.050,17.110,68140,,,-1.2125,hfq
2000-12-28,17.100,17.190,17.020,17.080,69215,,,-0.1753,hfq
2000-12-29,17.100,17.380,17.050,17.220,39852,,,0.8197,hfq
2001-01-02,17.250,17.550,17.100,17.390,54400,,,0.9872,hfq
2001-01-03,17.450,17.470,17.220,17.300,43224,,,-0.5175,hfq
2001-01-04,17.340,17.390,17.100,17.160,52052,,,-0.8092,hfq
2001-01-05,17.130,17.150,16.780,16.920,93186,,,-1.3986,hfq
2001-01-08,16.880,16.890,16.510,16.590,64524,,,-1.9504,hfq
2001-01-09,16.580,17.080,16.510,17.030,53365,,,2.6522,hfq
2001-01-10,17.060,17.160,16.800,17.030,39012,,,0.0000,hfq
2001-01-11,17.030,17.700,17.000,17.380,130540,,,2.0552,hfq
2001-01-12,17.390,17.600,17.200,17.530,61131,,,0.8631,hfq
2001-01-15,17.530,17.550,16.600,16.750,74782,,,-4.4495,hfq
2001-01-16,16.750,17.090,16.660,17.020,48248,,,1.6119,hfq
2001-01-17,17.050,17.480,17.000,17.190,34329,,,0.9988,hfq
2001-01-18,17.200,17.550,17.090,17.410,48838,,,1.2798,hfq
2001-01-19,17.450,17.600,17.200,17.550,61836,,,0.8041,hfq
2001-02-05,17.630,17.650,16.980,17.000,31212,,,-3.1339,hfq
2001-02-06,17.000,17.030,16.610,17.020,29021,,,0.1176,hfq
2001-02-07,17.020,17.050,16.800,16.850,12937,,,-0.9988,hfq
2001-02-08,16.850,16.890,16.520,16.550,30911,,,-1.7804,hfq
2001-02-09,16.570,16.990,16.520,16.850,22112,,,1.8127,hfq
2001-02-12,16.850,17.180,16.680,17.030,25582,,,1.0682,hfq
2001-02-13,17.050,17.100,16.850,16.910,11469,,,-0.7046,hfq
2001-02-14,16.910,17.000,16.800,16.860,11985,,,-0.2957,hfq
2001-02-15,16.800,16.900,16.650,16.700,12503,,,-0.9490,hfq
2001-02-16,16.690,16.700,16.350,16.520,33955,,,-1.0778,hfq
2001-02-19,16.500,16.800,16.500,16.750,9759,,,1.3923,hfq
2001-02-20,16.900,16.960,16.580,16.620,17382,,,-0.7761,hfq
2001-02-21,16.620,16.670,16.210,16.300,31963,,,-1.9254,hfq
2001-02-22,16.200,16.380,16.100,16.160,16950,,,-0.8589,hfq
2001-02-23,16.160,16.600,16.150,16.580,15169,,,2.5990,hfq
2001-02-26,16.600,16.800,16.500,16.640,17715,,,0.3619,hfq
2001-02-27,16.650,16.690,16.470,16.520,12256,,,-0.7212,hfq
2001-02-28,16.530,16.560,16.380,16.400,13467,,,-0.7264,hfq
2001-03-01,16.400,16.700,16.380,16.490,10302,,,0.5488,hfq
2001-03-02,16.600,17.460,16.480,17.100,128507,,,3.6992,hfq
2001-03-05,17.120,17.350,17.000,17.020,42455,,,-0.4678,hfq
2001-03-06,17.020,17.350,16.860,17.210,36464,,,1.1163,hfq
2001-03-07,17.200,17.550,17.060,17.330,62749,,,0.6973,hfq
2001-03-08,17.310,17.980,17.280,17.710,156691,,,2.1927,hfq
2001-03-09,17.840,17.850,17.410,17.600,51551,,,-0.6211,hfq
2001-03-12,17.600,17.670,17.300,17.370,23293,,,-1.3068,hfq
2001-03-13,17.300,17.460,17.100,17.200,30616,,,-0.9787,hfq
2001-03-14,17.180,17.740,17.120,17.540,47521,,,1.9767,hfq
