trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2001-08-27,34.510,37.780,32.850,35.550,406318,,,,hfq
2001-08-28,34.990,37.000,34.610,36.860,129648,,,3.6850,hfq
2001-08-29,36.980,37.000,36.100,36.380,53253,,,-1.3022,hfq
2001-08-30,36.280,37.510,36.000,37.100,48013,,,1.9791,hfq
2001-08-31,37.150,37.620,36.800,37.010,23231,,,-0.2426,hfq
2001-09-03,37.200,37.570,36.850,36.990,22112,,,-0.0540,hfq
2001-09-04,37.010,38.080,36.880,37.460,37007,,,1.2706,hfq
2001-09-05,37.610,37.920,37.210,37.440,26067,,,-0.0534,hfq
2001-09-06,37.350,37.470,36.510,36.700,28997,,,-1.9765,hfq
2001-09-07,36.500,36.950,35.650,35.680,31552,,,-2.7793,hfq
2001-09-10,35.400,36.850,35.010,36.700,18879,,,2.8587,hfq
2001-09-11,36.800,36.950,36.200,36.290,11391,,,-1.1172,hfq
2001-09-12,35.330,36.200,35.300,35.980,25045,,,-0.8542,hfq
2001-09-13,36.010,36.300,35.700,35.890,10987,,,-0.2501,hfq
2001-09-14,36.010,36.500,35.800,36.300,7673,,,1.1424,hfq
2001-09-17,36.080,36.290,35.500,35.840,8984,,,-1.2672,hfq
2001-09-18,35.880,36.550,35.850,36.250,10773,,,1.1440,hfq
2001-09-19,36.300,36.920,36.060,36.920,8651,,,1.8483,hfq
2001-09-20,36.900,37.050,36.500,36.610,11173,,,-0.8397,hfq
2001-09-21,36.280,36.600,36.000,36.060,7880,,,-1.5023,hfq
2001-09-24,36.060,36.390,36.000,36.050,4069,,,-0.0277,hfq
2001-09-25,36.280,36.540,36.050,36.230,3488,,,0.4993,hfq
2001-09-26,36.110,36.480,36.000,36.080,4956,,,-0.4140,hfq
2001-09-27,36.080,36.980,36.000,36.700,8778,,,1.7184,hfq
2001-09-28,36.900,37.200,36.500,37.090,17088,,,1.0627,hfq
2001-10-08,37.000,37.180,36.250,36.580,6552,,,-1.3750,hfq
2001-10-09,36.600,37.500,36.600,37.300,9559,,,1.9683,hfq
2001-10-10,37.300,37.430,36.030,36.100,17549,,,-3.2172,hfq
2001-10-11,36.010,36.500,35.650,35.750,12307,,,-0.9695,hfq
2001-10-12,35.900,36.650,34.050,36.000,20011,,,0.6993,hfq
2001-10-15,35.900,36.000,34.900,35.300,9755,,,-1.9444,hfq
2001-10-16,35.130,35.800,34.750,34.800,8320,,,-1.4164,hfq
2001-10-17,34.790,34.810,33.900,34.200,12508,,,-1.7241,hfq
2001-10-18,34.200,34.660,33.910,34.040,4983,,,-0.4678,hfq
2001-10-19,34.000,34.150,33.010,33.500,15688,,,-1.5864,hfq
2001-10-22,33.300,33.700,32.700,32.790,9761,,,-2.1194,hfq
2001-10-23,36.000,36.070,35.010,36.070,40598,,,10.0030,hfq
2001-10-24,36.780,36.800,35.110,35.860,40682,,,-0.5822,hfq
2001-10-25,35.700,35.800,34.860,34.880,16037,,,-2.7328,hfq
2001-10-26,34.700,35.100,34.420,35.000,9002,,,0.3440,hfq
2001-10-29,34.880,35.630,34.880,35.300,4588,,,0.8571,hfq
2001-10-30,35.250,35.490,34.920,35.000,3484,,,-0.8499,hfq
2001-10-31,35.000,35.090,34.800,35.050,4762,,,0.1429,hfq
2001-11-01,35.050,35.640,34.950,35.570,6643,,,1.4836,hfq
2001-11-02,35.280,35.720,35.160,35.360,3435,,,-0.5904,hfq
2001-11-05,35.000,35.260,34.700,34.900,3691,,,-1.3009,hfq
2001-11-06,34.800,35.300,34.720,35.150,2609,,,0.7163,hfq
2001-11-07,35.000,35.000,33.800,33.850,9325,,,-3.6984,hfq
2001-11-08,33.350,33.890,32.980,33.700,7402,,,-0.4431,hfq
2001-11-09,33.700,34.480,33.340,34.150,3761,,,1.3353,hfq
2001-11-12,34.400,34.400,33.520,33.600,2683,,,-1.6105,hfq
2001-11-13,33.280,33.700,33.210,33.640,2674,,,0.1190,hfq
2001-11-14,33.640,34.000,33.640,33.650,769,,,0.0297,hfq
2001-11-15,33.650,33.800,33.500,33.680,2193,,,0.0892,hfq
2001-11-16,36.200,36.200,33.990,34.090,9955,,,1.2173,hfq
2001-11-19,34.150,35.080,34.100,35.050,3735,,,2.8161,hfq
2001-11-20,35.200,35.530,34.900,35.380,8069,,,0.9415,hfq
2001-11-21,35.480,35.500,34.900,35.180,5114,,,-0.5653,hfq
2001-11-22,35.220,35.300,34.910,35.120,4199,,,-0.1706,hfq
2001-11-23,35.010,35.250,34.780,34.980,3961,,,-0.3986,hfq
2001-11-26,35.000,35.000,34.500,34.610,3101,,,-1.0577,hfq
2001-11-27,34.580,35.070,34.580,35.000,2569,,,1.1268,hfq
2001-11-28,35.050,35.390,34.900,35.050,3774,,,0.1429,hfq
2001-11-29,35.010,35.200,34.810,34.830,3046,,,-0.6277,hfq
2001-11-30,34.830,35.450,34.800,35.340,4071,,,1.4643,hfq
2001-12-03,35.350,36.270,35.340,36.170,16037,,,2.3486,hfq
2001-12-04,36.250,36.270,35.810,36.210,6895,,,0.1106,hfq
2001-12-05,37.000,37.000,35.960,36.000,15028,,,-0.5800,hfq
2001-12-06,35.900,36.300,35.800,36.060,6372,,,0.1667,hfq
2001-12-07,36.100,36.200,35.800,35.860,3908,,,-0.5546,hfq
2001-12-10,36.000,36.080,35.710,35.990,4162,,,0.3625,hfq
2001-12-11,36.000,36.000,35.610,35.640,3580,,,-0.9725,hfq
2001-12-12,35.600,36.100,35.600,35.770,4633,,,0.3648,hfq
2001-12-13,35.610,35.970,35.200,35.260,3540,,,-1.4258,hfq
2001-12-14,35.020,35.500,35.020,35.200,2841,,,-0.1702,hfq
2001-12-17,35.110,35.610,35.050,35.360,4414,,,0.4545,hfq
2001-12-18,35.480,35.960,35.100,35.900,4821,,,1.5271,hfq
2001-12-19,35.900,36.490,35.630,35.960,9620,,,0.1671,hfq
2001-12-20,35.900,35.900,34.650,34.760,11362,,,-3.3370,hfq
2001-12-21,34.700,35.970,34.700,35.870,8135,,,3.1933,hfq
2001-12-24,35.990,37.250,35.810,36.420,27251,,,1.5333,hfq
2001-12-25,36.450,36.720,35.950,36.500,12183,,,0.2197,hfq
2001-12-26,36.540,37.250,36.100,37.190,16810,,,1.8904,hfq
2001-12-27,37.220,37.840,36.920,37.320,23285,,,0.3496,hfq
2001-12-28,37.300,37.600,36.880,37.300,12279,,,-0.0536,hfq
2001-12-31,37.670,39.300,37.460,38.550,52195,,,3.3512,hfq
2002-01-04,38.720,38.800,37.450,37.550,29110,,,-2.5940,hfq
2002-01-07,37.150,37.500,36.680,37.350,18943,,,-0.5326,hfq
2002-01-08,37.000,37.590,36.480,36.590,13287,,,-2.0348,hfq
2002-01-09,36.500,37.180,36.350,36.870,10607,,,0.7652,hfq
2002-01-10,36.980,37.390,36.350,37.240,18816,,,1.0035,hfq
2002-01-11,37.010,37.140,36.000,36.050,11835,,,-3.1955,hfq
2002-01-14,35.700,36.400,35.430,36.100,18719,,,0.1387,hfq
2002-01-15,35.980,37.050,35.910,36.540,18247,,,1.2188,hfq
2002-01-16,36.480,36.970,35.400,36.350,13974,,,-0.5200,hfq
2002-01-17,36.200,36.490,34.700,35.060,24180,,,-3.5488,hfq
2002-01-18,34.800,36.880,34.700,36.650,32262,,,4.5351,hfq
2002-01-21,36.300,36.600,35.580,35.870,15756,,,-2.1282,hfq
2002-01-22,35.800,36.950,35.800,36.440,13486,,,1.5891,hfq
