trade_date,open,high,low,close,volume,amount,turnover,pct_change,adjust
2009-11-27,99.000,118.500,99.000,116.500,101042,,,,hfq
2009-11-30,123.000,127.600,118.000,124.000,49210,,,6.4378,hfq
2009-12-01,121.350,124.780,119.200,123.780,24883,,,-0.1774,hfq
2009-12-02,127.000,130.440,120.510,122.000,31458,,,-1.4380,hfq
2009-12-03,121.000,125.490,120.880,125.050,25146,,,2.5000,hfq
2009-12-04,123.300,124.150,113.020,114.550,29280,,,-8.3966,hfq
2009-12-07,114.000,117.440,113.600,115.900,10438,,,1.1785,hfq
2009-12-08,116.000,116.270,110.680,112.150,14538,,,-3.2355,hfq
2009-12-09,111.000,113.400,110.020,112.320,9034,,,0.1516,hfq
2009-12-10,112.880,114.000,110.410,111.210,7634,,,-0.9882,hfq
2009-12-11,111.300,113.900,110.850,111.210,9037,,,0.0000,hfq
2009-12-14,110.900,110.900,105.000,108.000,12370,,,-2.8864,hfq
2009-12-15,108.100,110.000,106.700,107.000,9294,,,-0.9259,hfq
2009-12-16,107.000,107.820,102.000,102.950,11475,,,-3.7850,hfq
2009-12-17,103.280,106.100,100.520,104.690,9980,,,1.6901,hfq
2009-12-18,102.800,106.080,101.100,106.000,7821,,,1.2513,hfq
2009-12-21,105.300,107.520,105.010,106.480,7290,,,0.4528,hfq
2009-12-22,105.960,107.850,103.000,103.000,7366,,,-3.2682,hfq
2009-12-23,102.010,105.880,102.010,104.930,5707,,,1.8738,hfq
2009-12-24,104.500,110.460,104.020,108.780,10126,,,3.6691,hfq
2009-12-25,108.300,109.860,107.330,109.020,6732,,,0.2206,hfq
2009-12-28,109.440,111.000,107.380,109.250,9784,,,0.2110,hfq
2009-12-29,108.670,111.800,108.020,111.700,5427,,,2.2426,hfq
2009-12-30,111.700,112.000,108.580,110.500,5253,,,-1.0743,hfq
2009-12-31,109.830,110.880,108.310,110.880,3661,,,0.3439,hfq
2010-01-04,111.480,114.800,110.800,113.830,6907,,,2.6605,hfq
2010-01-05,118.700,125.210,118.500,125.210,11354,,,9.9974,hfq
2010-01-06,128.600,137.700,128.300,130.670,20096,,,4.3607,hfq
2010-01-07,129.900,134.500,129.010,130.900,9978,,,0.1760,hfq
2010-01-08,130.060,137.400,130.030,133.340,10916,,,1.8640,hfq
2010-01-11,131.080,146.670,131.080,146.670,14092,,,9.9970,hfq
2010-01-12,146.500,151.990,145.010,147.210,10774,,,0.3682,hfq
2010-01-13,145.210,153.470,145.180,149.880,8435,,,1.8137,hfq
2010-01-14,149.000,150.350,144.480,146.450,8992,,,-2.2885,hfq
2010-01-15,146.500,149.000,142.990,147.050,7666,,,0.4097,hfq
2010-01-18,145.500,153.100,145.500,148.200,6279,,,0.7820,hfq
2010-01-20,151.180,152.800,133.380,137.500,21140,,,-7.2200,hfq
2010-01-21,135.410,137.500,131.030,134.000,6795,,,-2.5455,hfq
2010-01-22,132.000,137.800,129.670,136.950,8032,,,2.2015,hfq
2010-01-25,135.580,139.470,131.660,133.490,5025,,,-2.5265,hfq
2010-01-26,134.110,137.790,133.330,134.880,8168,,,1.0413,hfq
2010-01-27,134.000,136.940,133.380,135.480,3979,,,0.4448,hfq
2010-01-28,135.200,138.500,130.000,137.960,7868,,,1.8305,hfq
2010-01-29,136.600,142.000,136.600,139.500,7453,,,1.1163,hfq
2010-02-01,141.000,150.660,140.900,149.330,9358,,,7.0466,hfq
2010-02-02,146.500,151.630,142.850,145.000,5899,,,-2.8996,hfq
2010-02-03,145.880,147.880,135.100,142.000,9462,,,-2.0690,hfq
2010-02-04,141.680,145.730,138.020,142.520,3751,,,0.3662,hfq
2010-02-05,141.000,153.000,140.000,148.580,8968,,,4.2520,hfq
2010-02-08,150.110,159.510,146.930,159.510,11223,,,7.3563,hfq
2010-02-09,158.000,159.950,151.280,153.950,10546,,,-3.4857,hfq
2010-02-10,153.490,158.980,147.040,155.250,13989,,,0.8444,hfq
2010-02-11,145.050,149.800,139.730,139.730,25592,,,-9.9968,hfq
2010-02-12,141.900,146.500,140.110,143.100,8672,,,2.4118,hfq
2010-02-22,142.050,146.000,140.600,141.930,5633,,,-0.8176,hfq
2010-02-23,141.890,141.890,138.500,140.430,4689,,,-1.0569,hfq
2010-02-24,140.430,144.610,139.580,144.610,5329,,,2.9766,hfq
2010-02-25,144.310,147.570,144.300,145.700,7645,,,0.7538,hfq
2010-02-26,145.000,145.000,141.150,144.300,5113,,,-0.9609,hfq
2010-03-01,146.000,153.000,143.020,150.990,22895,,,4.6362,hfq
2010-03-02,149.130,151.200,146.900,150.000,7282,,,-0.6557,hfq
2010-03-03,150.000,151.980,147.350,151.280,7050,,,0.8533,hfq
2010-03-04,151.510,153.140,144.440,144.780,7256,,,-4.2967,hfq
2010-03-08,146.000,150.500,146.000,149.000,5816,,,2.9148,hfq
2010-03-09,149.000,149.620,147.000,147.900,4192,,,-0.7383,hfq
2010-03-10,148.000,153.000,147.270,148.700,5640,,,0.5409,hfq
2010-03-11,150.000,155.800,149.500,154.690,12222,,,4.0282,hfq
2010-03-12,153.020,155.980,150.880,152.000,5851,,,-1.7390,hfq
2010-03-15,152.650,155.490,151.500,154.000,5873,,,1.3158,hfq
2010-03-16,155.000,156.900,152.620,154.880,4932,,,0.5714,hfq
2010-03-17,155.600,156.180,151.100,153.990,10108,,,-0.5746,hfq
2010-03-18,154.500,154.980,151.600,153.980,5826,,,-0.0065,hfq
2010-03-19,154.200,154.350,150.630,153.150,6521,,,-0.5390,hfq
2010-03-22,153.000,160.350,151.800,159.300,14392,,,4.0157,hfq
2010-03-23,159.000,160.800,157.365,159.150,8905,,,-0.0942,hfq
2010-03-24,158.100,166.560,157.875,165.300,12167,,,3.8643,hfq
2010-03-25,166.320,180.000,165.300,177.300,21911,,,7.2595,hfq
2010-03-26,172.800,181.620,169.950,177.750,17845,,,0.2538,hfq
2010-03-29,177.825,184.170,175.800,182.385,13474,,,2.6076,hfq
2010-03-30,181.770,183.600,178.785,181.440,10036,,,-0.5181,hfq
2010-03-31,181.350,189.285,180.450,187.650,10244,,,3.4226,hfq
2010-04-01,188.535,190.755,182.850,182.850,15637,,,-2.5580,hfq
2010-04-02,181.800,183.300,175.800,180.285,11027,,,-1.4028,hfq
2010-04-06,180.285,188.370,178.125,187.785,10305,,,4.1601,hfq
2010-04-07,187.800,191.700,183.075,186.135,13193,,,-0.8787,hfq
2010-04-08,185.025,189.825,184.065,188.925,8445,,,1.4989,hfq
2010-04-09,189.000,195.300,188.925,195.270,9970,,,3.3585,hfq
2010-04-13,214.770,214.770,196.815,204.570,30591,,,4.7626,hfq
2010-04-14,204.300,224.550,204.300,224.460,14268,,,9.7228,hfq
2010-04-15,221.775,225.195,210.300,216.270,12004,,,-3.6488,hfq
2010-04-16,213.300,218.250,204.315,216.600,8181,,,0.1526,hfq
2010-04-19,216.285,220.485,207.330,207.330,8195,,,-4.2798,hfq
2010-04-20,210.135,212.550,201.300,211.485,10953,,,2.0041,hfq
2010-04-21,210.315,226.575,209.100,220.290,10806,,,4.1634,hfq
2010-04-22,219.300,223.200,216.000,221.850,8101,,,0.7082,hfq
2010-04-23,222.150,231.000,219.465,227.625,6817,,,2.6031,hfq
2010-04-26,229.770,229.770,214.800,215.625,14926,,,-5.2718,hfq
2010-04-27,213.000,220.020,207.300,219.690,9659,,,1.8852,hfq
2010-04-28,216.285,219.750,208.950,214.800,5015,,,-2.2259,hfq
2010-04-29,215.490,216.300,202.800,202.800,5203,,,-5.5866,hfq
2010-04-30,201.420,207.300,195.075,207.300,6673,,,2.2189,hfq
2010-05-04,203.220,210.300,201.300,205.020,4834,,,-1.0999,hfq
2010-05-05,204.135,210.300,201.750,208.020,6937,,,1.4633,hfq
2010-05-06,208.515,208.785,196.950,196.950,7145,,,-5.3216,hfq
2010-05-07,193.320,203.100,190.920,194.595,11318,,,-1.1957,hfq
2010-05-11,214.020,214.020,210.345,211.800,33951,,,8.8414,hfq
2010-05-12,204.300,205.800,195.300,198.120,18446,,,-6.4589,hfq
2010-05-13,199.785,203.775,196.815,202.185,7452,,,2.0518,hfq
2010-05-14,199.815,207.300,198.150,207.300,9844,,,2.5299,hfq
2010-05-17,204.120,214.800,202.815,205.050,10373,,,-1.0854,hfq
2010-05-18,205.800,214.020,196.920,211.815,10521,,,3.2992,hfq
2010-05-19,209.400,221.220,209.400,219.225,9615,,,3.4983,hfq
2010-05-20,216.450,222.900,213.375,216.270,9654,,,-1.3479,hfq
2010-05-21,210.315,237.870,209.850,237.870,18152,,,9.9875,hfq
2010-05-24,252.300,261.630,247.965,261.630,18259,,,9.9886,hfq
2010-05-26,262.800,279.285,261.300,264.300,21799,,,1.0205,hfq
2010-05-27,258.300,266.910,253.500,262.800,12915,,,-0.5675,hfq
2010-05-28,261.000,268.785,253.800,256.500,12212,,,-2.3973,hfq
2010-05-31,252.315,256.170,247.800,247.965,8885,,,-3.3275,hfq
2010-06-01,244.800,247.350,232.050,238.470,14332,,,-3.8292,hfq
2010-06-02,239.550,241.800,232.050,241.785,8433,,,1.3901,hfq
2010-06-03,243.120,246.075,234.300,237.135,9330,,,-1.9232,hfq
2010-06-04,234.330,243.300,233.550,241.080,5550,,,1.6636,hfq
2010-06-07,240.300,242.700,235.050,242.520,4942,,,0.5973,hfq
2010-06-08,242.175,253.770,240.540,249.990,9247,,,3.0802,hfq
2010-06-09,252.120,254.985,248.550,252.975,6101,,,1.1940,hfq
2010-06-10,252.750,262.200,252.000,259.785,5676,,,2.6920,hfq
2010-06-11,259.800,262.725,252.420,254.670,5265,,,-1.9689,hfq
2010-06-17,253.800,253.800,229.230,229.230,15936,,,-9.9894,hfq
2010-06-18,225.300,225.300,213.300,215.985,12594,,,-5.7780,hfq
2010-06-21,216.315,228.000,216.315,225.270,6858,,,4.2989,hfq
2010-06-22,222.570,226.800,220.215,222.000,3827,,,-1.4516,hfq
2010-06-23,220.800,225.900,217.800,224.385,2599,,,1.0743,hfq
2010-06-24,226.800,230.250,224.550,228.585,4208,,,1.8718,hfq
2010-06-25,225.450,228.585,220.335,222.465,2341,,,-2.6773,hfq
2010-06-28,222.465,225.840,221.550,222.825,3276,,,0.1618,hfq
2010-06-29,225.300,225.300,205.800,210.300,4906,,,-5.6210,hfq
2010-06-30,207.300,212.580,205.830,212.115,4595,,,0.8631,hfq
2010-07-01,212.400,214.290,209.295,210.300,2656,,,-0.8557,hfq
2010-07-02,210.870,217.770,204.375,216.150,6832,,,2.7817,hfq
2010-07-05,213.240,226.185,211.050,225.975,6451,,,4.5455,hfq
2010-07-06,223.950,229.950,222.300,227.370,3845,,,0.6173,hfq
2010-07-08,250.080,250.080,250.080,250.080,5535,,,9.9881,hfq
2010-07-09,253.800,262.800,251.100,254.190,18974,,,1.6435,hfq
2010-07-12,254.250,258.885,249.300,256.695,8944,,,0.9855,hfq
2010-07-13,250.485,250.800,237.465,241.020,12163,,,-6.1065,hfq
2010-07-14,245.115,247.740,237.045,237.315,7970,,,-1.5372,hfq
2010-07-15,235.050,240.285,232.800,235.800,3889,,,-0.6384,hfq
2010-07-16,235.425,241.320,234.360,240.120,4599,,,1.8321,hfq
2010-07-19,239.535,244.800,236.355,239.145,5805,,,-0.4060,hfq
2010-07-20,239.145,243.225,234.300,242.970,7634,,,1.5994,hfq
2010-07-21,243.075,253.800,241.200,248.850,8561,,,2.4201,hfq
2010-07-22,248.535,250.650,244.620,249.480,4704,,,0.2532,hfq
2010-07-23,250.800,251.535,244.200,246.090,4764,,,-1.3588,hfq
2010-07-26,244.200,249.600,244.140,249.300,4453,,,1.3044,hfq
2010-07-27,251.070,252.600,247.890,252.300,5251,,,1.2034,hfq
2010-07-28,252.900,267.150,251.940,256.800,12802,,,1.7836,hfq
2010-07-29,255.300,256.305,250.620,252.420,6759,,,-1.7056,hfq
2010-07-30,252.375,257.550,251.400,253.050,5640,,,0.2496,hfq
2010-08-02,253.050,257.415,251.865,257.415,6439,,,1.7250,hfq
2010-08-03,257.400,258.795,252.675,252.675,4281,,,-1.8414,hfq
2010-08-04,251.115,253.845,245.100,253.635,5393,,,0.3799,hfq
2010-08-05,252.450,256.020,250.950,252.000,4154,,,-0.6446,hfq
2010-08-06,255.750,260.070,255.000,259.710,7377,,,3.0595,hfq
2010-08-09,259.710,285.645,259.710,285.645,15598,,,9.9861,hfq
2010-08-10,285.300,288.300,273.315,274.545,10895,,,-3.8859,hfq
2010-08-11,274.320,298.620,274.320,294.285,12131,,,7.1901,hfq
2010-08-12,291.300,299.970,288.480,297.015,8113,,,0.9277,hfq
2010-08-13,297.270,301.455,294.315,298.125,5597,,,0.3737,hfq
2010-08-17,312.300,321.285,301.050,307.200,9979,,,3.0440,hfq
2010-08-18,307.800,333.300,301.845,330.255,14302,,,7.5049,hfq
2010-08-19,329.520,336.000,324.300,332.400,8894,,,0.6495,hfq
2010-08-20,343.800,343.800,322.800,334.065,11501,,,0.5009,hfq
2010-08-23,334.950,339.285,310.800,317.550,12437,,,-4.9436,hfq
2010-08-24,313.200,322.620,313.200,321.900,7043,,,1.3699,hfq
2010-08-25,322.005,330.000,313.665,327.255,8517,,,1.6636,hfq
2010-08-26,330.600,359.940,324.600,359.940,49972,,,9.9876,hfq
2010-08-27,360.600,395.880,359.940,395.880,59935,,,9.9850,hfq
2010-08-30,396.600,410.580,381.240,390.300,54830,,,-1.4095,hfq
2010-08-31,390.420,420.570,372.900,407.100,62017,,,4.3044,hfq
2010-09-01,398.100,411.510,384.600,395.100,36358,,,-2.9477,hfq
2010-09-03,399.750,410.580,362.400,378.000,61089,,,-4.3280,hfq
2010-09-06,363.600,363.600,340.950,342.000,50939,,,-9.5238,hfq
2010-09-08,360.600,372.300,354.600,359.850,33006,,,5.2193,hfq
2010-09-09,359.880,360.210,343.200,350.100,17740,,,-2.7095,hfq
2010-09-10,350.130,356.100,342.060,351.000,18446,,,0.2571,hfq
2010-09-13,349.200,362.100,342.750,358.080,19784,,,2.0171,hfq
2010-09-14,358.500,363.480,352.800,354.600,18554,,,-0.9718,hfq
2010-09-15,353.370,353.370,342.300,342.600,16911,,,-3.3841,hfq
2010-09-16,339.600,339.600,327.000,330.210,19942,,,-3.6165,hfq
2010-09-17,331.140,334.800,327.240,329.400,9786,,,-0.2453,hfq
2010-09-20,319.260,344.340,318.600,341.970,20026,,,3.8160,hfq
2010-09-21,339.870,352.080,336.510,344.280,18427,,,0.6755,hfq
2010-09-27,347.340,347.340,339.450,342.600,11010,,,-0.4880,hfq
2010-09-28,343.800,343.800,330.240,330.600,16672,,,-3.5026,hfq
2010-09-29,330.540,330.540,315.300,318.000,19428,,,-3.8113,hfq
2010-09-30,318.600,327.600,315.960,325.680,9767,,,2.4151,hfq
2010-10-08,330.600,330.600,321.600,325.800,14153,,,0.0368,hfq
