neutralization_version,object_id,hypothesis_id,engines,direction_source,logic,expected_direction,birth_model,partition,horizon,is_primary_horizon,eligible_row_count,hit_row_count,hit_share,panel_horizon,panel_sample_count,panel_mean_raw_return,panel_mean_benchmark_return,panel_mean_market_excess_return,panel_median_market_excess_return,panel_std_market_excess_return,panel_market_excess_up_rate,hit_horizon,hit_sample_count,hit_mean_raw_return,hit_mean_benchmark_return,hit_mean_market_excess_return,hit_median_market_excess_return,hit_std_market_excess_return,hit_market_excess_up_rate,pooled_hit_mean_market_excess,hit_date_mean_market_excess,hit_date_t_market_excess,non_hit_pooled_mean_market_excess,long_short_spread,long_short_spread_t,long_short_spread_dates,event_rank_ic_mean,event_rank_ic_t,event_rank_ic_dates,factor_rank_ic_mean,factor_rank_ic_t,factor_rank_ic_dates,factor_rank_ic_source,style_r2_mean,style_dates_used,style_exposure_columns,style_neutral_hit_mean,style_neutral_hit_t,style_neutral_hit_dates,style_neutral_hit_pooled_mean,controlled_hit_coefficient,controlled_hit_coefficient_t,controlled_hit_coefficient_dates,segment_available,segment_neutral_hit_mean,segment_neutral_hit_t,style_explained_share,date_count,stock_count_per_date_mean,stock_count_per_date_min,stock_count_per_date_max,cross_sectional_mean_return,market_return,market_excess_date_mean,market_excess_date_t,hit_dates_count,hit_dates_market_excess,non_hit_dates_count,non_hit_dates_market_excess,hit_vs_non_hit_date_difference,hit_vs_non_hit_date_welch_t,hit_share_slope,hit_share_slope_t,date_binary_split_usable,hit_share_median,above_median_hit_share_date_excess,below_median_hit_share_date_excess,median_split_date_difference,median_split_welch_t,event_rows_vs_dates
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,TRAIN,5,False,10646,10266,0.964306,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,10266,0.00183,0.002275,-0.000445,-0.004488,0.121328,0.458991,-0.00044511,0.00046696,0.066321,-0.00282451,0.00061785,0.11899,35,-0.0028926,-0.308032,35,0.00262537,0.312815,36,score_bazi,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00013237,1.104886,36,0.00012557,0.00469553,0.874757,35,True,-5.457e-05,-0.438869,0.716528,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,,,,,,,0.11898908,0.499992,False,0.976805,-0.00286786,0.00387841,-0.00674627,-0.472054,10266/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,TRAIN,10,False,10641,10262,0.964383,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,10262,0.003607,0.00628,-0.002673,-0.011749,0.168001,0.433639,-0.00267284,-0.00075367,-0.0823,-0.0057229,-0.00647051,-0.767855,35,-0.00709979,-0.694382,35,0.01072965,1.196835,36,score_bazi,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",2.058e-05,0.128407,36,2.171e-05,-0.00015407,-0.018416,35,True,-0.0002713,-1.179064,1.027306,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,,,,,,,0.29780434,0.976384,False,0.977634,-0.00412544,0.00300853,-0.00713397,-0.384275,10262/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,TRAIN,20,True,10632,10253,0.964353,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,10253,0.011813,0.009272,0.002541,-0.017828,0.227439,0.426509,0.00254084,0.00461944,0.388164,-0.0015779,0.00103924,0.123601,35,-0.00091205,-0.089776,35,0.01242843,1.208022,36,score_bazi,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",6.062e-05,0.239463,36,3.461e-05,0.0081444,0.900809,35,True,-0.00022577,-0.843422,0.986877,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,,,,,,,0.27511621,0.694287,False,0.977634,-0.00403276,0.01353883,-0.01757159,-0.736804,10253/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,TRAIN,60,False,10546,10171,0.964441,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,10171,0.032633,0.004403,0.028231,-0.01044,0.309108,0.473405,0.02823064,0.03097661,1.308556,-0.00594951,0.01020228,0.467797,35,0.00609344,0.542365,35,0.00740137,0.618332,36,score_bazi,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00041456,0.793596,36,0.00045199,0.0176659,0.812397,35,True,9.283e-05,0.160484,0.986617,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,,,,,,,1.00047638,1.297207,False,0.977553,0.0463814,0.01525861,0.03112278,0.655643,10171/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,VALIDATION,5,False,5241,5032,0.960122,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,5032,0.005809,0.012126,-0.006317,-0.001014,0.095881,0.493839,-0.00631728,-0.00676063,-0.67784,-0.02528983,-0.00544909,-0.852959,15,-0.01331154,-0.942211,15,-0.01593096,-0.840444,16,score_bazi,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.0001042,-0.408091,16,-0.00013333,-0.00667946,-1.084009,15,True,-0.00019584,-1.124231,0.984587,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,,,,,,,0.63798343,2.996076,False,0.969223,-0.001669,-0.01148706,0.00981806,0.476341,5032/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,VALIDATION,10,False,5231,5022,0.960046,10,5231,-0.008037,0.007498,-0.015535,-0.012141,0.131779,0.42879,10,5022,-0.008108,0.006922,-0.01503,-0.011659,0.132538,0.430904,-0.01502999,-0.01500924,-1.361947,-0.02767666,-0.010947,-1.447832,15,-0.00974872,-0.911704,15,-0.00694865,-0.485404,16,score_bazi,0.080101,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00037415,-1.782437,16,-0.00038592,-0.01211815,-1.158396,15,True,-0.00045468,-2.30394,0.975072,16,326.94,291,338,-0.00782324,0.00674477,-0.01456796,-1.33038,,,,,,,0.64003661,2.636754,False,0.969182,-0.0076099,-0.02152602,0.01391613,0.622313,5022/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,VALIDATION,20,True,5215,5007,0.960115,20,5215,-0.05227,-0.001267,-0.051002,-0.050577,0.189202,0.334036,20,5007,-0.052847,-0.002028,-0.050818,-0.04936,0.190407,0.335331,-0.05081833,-0.04946867,-2.474866,-0.05543211,-0.0263464,-2.254176,15,-0.0112241,-0.793974,15,-0.00977281,-0.52469,16,score_bazi,0.131309,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00065514,-1.780641,16,-0.00067974,-0.02824619,-1.815104,15,True,-0.00076428,-2.305766,0.986756,16,325.94,290,338,-0.05056373,-0.00188724,-0.04867645,-2.452816,,,,,,,0.66944333,1.317566,False,0.969039,-0.05396665,-0.04338625,-0.0105804,-0.258147,5007/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,VALIDATION,60,False,5054,4850,0.959636,60,5054,0.016519,0.028772,-0.012253,-0.03133,0.261804,0.421053,60,4850,0.015165,0.02755,-0.012385,-0.031614,0.263417,0.420825,-0.01238466,-0.01223848,-0.505938,-0.00912451,-0.02349804,-1.504571,15,-0.02097153,-1.752905,15,0.00581111,0.334434,16,score_bazi,0.07858,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00021728,-0.349184,16,-0.00026364,-0.02078737,-1.449553,15,True,-0.00015786,-0.258756,0.982246,16,315.88,288,333,0.01580579,0.02777754,-0.01197173,-0.500604,,,,,,,0.11403227,0.17715,False,0.96874,-0.01809377,-0.00584968,-0.01224409,-0.247858,4850/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,OOS,5,False,3348,3186,0.951613,5,3348,-0.023418,-0.014817,-0.008601,-0.010998,0.074931,0.399343,5,3186,-0.022926,-0.014633,-0.008293,-0.010856,0.074931,0.403013,-0.00829303,-0.00756884,-1.501199,-0.01466412,0.00708198,1.147329,14,0.01127168,0.811815,14,0.02031287,0.883591,15,score_bazi,0.108685,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00029302,1.151086,15,0.00025799,0.01159638,1.467534,14,True,0.00012666,0.540708,1.038714,15,223.2,171,295,-0.02395944,-0.01617936,-0.00777997,-1.519719,,,,,,,0.08861998,0.63767,False,0.961749,-0.01034652,-0.00553425,-0.00481227,-0.436055,3186/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,OOS,10,False,3330,3168,0.951351,10,3330,-0.025653,-0.005701,-0.019952,-0.019922,0.108888,0.37958,10,3168,-0.02438,-0.005607,-0.018773,-0.019078,0.109269,0.386048,-0.01877305,-0.01623565,-1.687447,-0.04300102,0.01178304,1.51322,14,0.03119662,2.514716,14,0.0274958,1.269932,15,score_bazi,0.110256,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00052428,1.691238,15,0.00048977,0.02154208,1.959278,14,True,0.00024012,0.804873,1.032292,15,222.0,168,295,-0.02362089,-0.00700676,-0.01661423,-1.712587,,,,,,,0.51789675,2.307865,False,0.961749,-0.01266869,-0.02006658,0.00739789,0.37626,3168/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,OOS,20,True,3293,3131,0.950805,20,3293,-0.023713,-0.00085,-0.022863,-0.012365,0.180478,0.447312,20,3131,-0.021359,-0.000634,-0.020725,-0.011122,0.179,0.450016,-0.0207254,-0.01886595,-1.175422,-0.06417627,0.0086727,0.80558,14,0.00941845,0.562729,14,0.0146211,0.952176,15,score_bazi,0.199223,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00016867,0.388195,15,0.00022713,0.01449442,1.115808,14,True,0.00030351,0.583476,1.00894,15,219.53,165,292,-0.02096368,-0.00190138,-0.01906227,-1.16701,,,,,,,1.1185968,3.530222,False,0.961749,-0.00211529,-0.03389088,0.03177558,1.022517,3131/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,ipo_approx_v1,OOS,60,False,3007,2865,0.952777,60,3007,-0.018905,-0.003865,-0.01504,-0.030124,0.265493,0.428001,60,2865,-0.015535,-0.003995,-0.01154,-0.026288,0.266399,0.434904,-0.01154024,-0.01223086,-0.627858,-0.08564539,0.0385731,2.087858,13,0.02547721,1.5873,13,0.04900504,2.546368,14,score_bazi,0.120839,14,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00153175,2.526364,14,0.00138606,0.0526768,2.684332,13,True,0.00168123,2.348643,1.125236,14,214.79,166,288,-0.01552108,-0.00120415,-0.01431683,-0.714789,,,,,,,1.06341931,2.467466,False,0.964162,0.00604635,-0.03468001,0.04072636,1.018089,2865/14
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,TRAIN,5,False,10646,10249,0.962709,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,10249,0.001264,0.001887,-0.000624,-0.004558,0.121795,0.458386,-0.00062356,0.0004167,0.058448,0.00188428,-0.00694986,-0.886211,34,0.00161484,0.151065,34,-0.00245122,-0.261253,36,score_bazi,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.0001426,-1.080371,36,-0.00016431,-0.00892638,-1.287596,34,True,-5.263e-05,-0.360647,1.342213,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,,,,,,,0.01959518,0.105242,False,0.974693,0.00553552,-0.00452496,0.01006049,0.706799,10249/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,TRAIN,10,False,10641,10244,0.962691,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,10244,0.003375,0.005972,-0.002597,-0.011678,0.168116,0.434693,-0.00259681,-0.00055705,-0.060822,-0.00754632,-0.01131631,-0.816294,34,0.00691932,0.674774,34,0.00115633,0.117416,36,score_bazi,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00020255,-0.800211,36,-0.00026948,-0.01998617,-1.250599,34,True,4.763e-05,0.188346,0.636388,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,,,,,,,0.17686207,0.737684,False,0.974615,0.00909094,-0.01020785,0.01929879,1.054102,10244/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,TRAIN,20,True,10632,10235,0.96266,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,10235,0.011229,0.008628,0.002601,-0.017695,0.227806,0.426673,0.00260052,0.00451807,0.382284,-0.0029297,-0.01346316,-0.920299,34,-0.00587875,-0.574809,34,-0.01362377,-1.481771,36,score_bazi,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00055437,-2.078827,36,-0.00060526,-0.02566505,-1.535293,34,True,-0.00014372,-0.558117,1.122701,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,,,,,,,0.31899092,1.039992,False,0.974576,0.02273519,-0.01322912,0.03596431,1.547966,10235/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,TRAIN,60,False,10546,10151,0.962545,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,10151,0.031526,0.004354,0.027171,-0.011258,0.307449,0.47217,0.02717137,0.03020406,1.297616,0.02300311,-0.04874934,-1.361166,34,-0.00425501,-0.382641,34,-0.0066148,-0.696446,36,score_bazi,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00110047,-1.863584,36,-0.00120569,-0.06381246,-1.720878,34,True,-0.00040268,-0.699111,1.036435,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,,,,,,,0.53862856,0.885594,False,0.974731,0.0784664,-0.01682639,0.09529279,2.12301,10151/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,VALIDATION,5,False,5241,4995,0.953062,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,4995,0.0061,0.012648,-0.006549,-0.001573,0.096324,0.49029,-0.00654864,-0.00680219,-0.686427,-0.01773865,0.00571124,0.379701,16,-0.01699381,-1.296798,16,0.00208124,0.17134,16,score_bazi,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00016771,-0.652396,16,-0.00018018,0.00431571,0.345301,16,True,-0.00025388,-0.959619,0.975345,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,,,,,,,0.56584343,2.282239,False,0.962301,0.0018033,-0.01495936,0.01676266,0.826193,4995/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,VALIDATION,10,False,5231,4986,0.953164,10,5231,-0.008037,0.007498,-0.015535,-0.012141,0.131779,0.42879,10,4986,-0.007221,0.007601,-0.014822,-0.011992,0.131575,0.430004,-0.01482228,-0.01463366,-1.366329,-0.03004559,0.01522874,0.565272,16,-0.0054111,-0.348923,16,0.01684229,1.318331,16,score_bazi,0.080101,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",8.598e-05,0.182106,16,6.504e-05,0.01622432,0.692887,16,True,-0.00012814,-0.272179,1.005875,16,326.94,291,338,-0.00782324,0.00674477,-0.01456796,-1.33038,,,,,,,0.61830235,2.248501,False,0.962301,0.00011014,-0.02924606,0.02935619,1.380292,4986/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,VALIDATION,20,True,5215,4970,0.95302,20,5215,-0.05227,-0.001267,-0.051002,-0.050577,0.189202,0.334036,20,4970,-0.050754,-0.001125,-0.049629,-0.049439,0.189272,0.336217,-0.04962902,-0.04886222,-2.472018,-0.07886122,0.01180695,0.497606,16,0.00747613,0.551882,16,0.01992318,1.233368,16,score_bazi,0.131309,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",8.417e-05,0.125662,16,6.033e-05,0.01606488,0.756724,16,True,-0.0002922,-0.455396,1.001723,16,325.94,290,338,-0.05056373,-0.00188724,-0.04867645,-2.452816,,,,,,,1.22289298,2.556532,False,0.962166,-0.00172901,-0.0956239,0.09389489,2.886537,4970/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,VALIDATION,60,False,5054,4817,0.953106,60,5054,0.016519,0.028772,-0.012253,-0.03133,0.261804,0.421053,60,4817,0.018649,0.0293,-0.010651,-0.029941,0.263184,0.425368,-0.01065128,-0.01091278,-0.45626,-0.04480914,-0.03020777,-0.532717,16,0.01820252,1.131836,16,0.00413355,0.274953,16,score_bazi,0.07858,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00100748,1.432683,16,0.00090519,-0.02458152,-0.439468,16,True,0.00119609,1.427305,1.092321,16,315.88,288,333,0.01580579,0.02777754,-0.01197173,-0.500604,,,,,,,0.48747213,0.729863,False,0.962603,0.04445876,-0.06840221,0.11286097,2.874849,4817/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,OOS,5,False,3348,3106,0.927718,5,3348,-0.023418,-0.014817,-0.008601,-0.010998,0.074931,0.399343,5,3106,-0.023841,-0.01501,-0.00883,-0.011399,0.075656,0.393432,-0.00883034,-0.00785879,-1.503374,-0.00566165,6.802e-05,0.008969,14,-0.00551736,-0.264321,14,-0.01733089,-1.282245,15,score_bazi,0.108685,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-1.529e-05,-0.058699,15,-2.93e-05,0.0027415,0.342085,14,True,-6.623e-05,-0.257531,0.998054,15,223.2,171,295,-0.02395944,-0.01617936,-0.00777997,-1.519719,,,,,,,-0.01726362,-0.23082,False,0.964912,-0.00863907,-0.00702826,-0.00161081,-0.145888,3106/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,OOS,10,False,3330,3088,0.927327,10,3330,-0.025653,-0.005701,-0.019952,-0.019922,0.108888,0.37958,10,3088,-0.025164,-0.00528,-0.019884,-0.019974,0.109354,0.378886,-0.0198842,-0.0168207,-1.727649,-0.02081317,0.0006706,0.088939,14,-0.00921204,-0.661811,14,-0.00497379,-0.329941,15,score_bazi,0.110256,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-6.564e-05,-0.170362,15,-8.817e-05,0.00658503,0.877127,14,True,-0.00020434,-0.550093,0.996098,15,222.0,168,295,-0.02362089,-0.00700676,-0.01661423,-1.712587,,,,,,,0.07024478,0.499578,False,0.964286,-0.00393208,-0.02771111,0.02377903,1.281918,3088/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,OOS,20,True,3293,3052,0.926814,20,3293,-0.023713,-0.00085,-0.022863,-0.012365,0.180478,0.447312,20,3052,-0.021238,-0.0001,-0.021138,-0.011076,0.180632,0.451507,-0.02113835,-0.0188702,-1.144043,-0.04470352,0.02177226,1.068769,14,0.0196854,1.205936,14,0.01273407,0.843917,15,score_bazi,0.199223,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",6.635e-05,0.099051,15,4.741e-05,0.01486516,1.115243,14,True,0.00022429,0.316581,1.003516,15,219.53,165,292,-0.02096368,-0.00190138,-0.01906227,-1.16701,,,,,,,0.27240209,1.213122,False,0.963636,-0.00904074,-0.02783111,0.01879037,0.58017,3052/15
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_close_v1,OOS,60,False,3007,2782,0.925175,60,3007,-0.018905,-0.003865,-0.01504,-0.030124,0.265493,0.428001,60,2782,-0.015975,-0.002987,-0.012988,-0.029832,0.265954,0.42775,-0.01298777,-0.01352873,-0.6882,-0.04041094,-0.03639631,-0.632411,13,0.00384344,0.237067,13,0.0100221,0.485578,14,score_bazi,0.120839,14,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00115696,0.811036,14,0.00125173,-0.0281657,-0.466693,13,True,0.00112119,0.792181,1.085519,14,214.79,166,288,-0.01552108,-0.00120415,-0.01431683,-0.714789,,,,,,,0.18161938,0.654087,False,0.968535,0.00070467,-0.02933832,0.03004298,0.736661,2782/14
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,TRAIN,5,False,10646,10238,0.961676,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,10238,0.00141,0.002215,-0.000805,-0.00463,0.120998,0.459172,-0.00080496,0.00016957,0.023934,0.00636841,-0.0078604,-1.299678,34,-0.00946843,-1.189383,34,-0.00226922,-0.257333,36,score_bazi,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00039912,-2.511089,36,-0.00042887,-0.01119915,-1.722529,34,True,-0.00030393,-1.960896,3.353718,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,,,,,,,0.06173583,0.268783,False,0.970735,-0.00496934,0.00597989,-0.01094923,-0.770282,10238/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,TRAIN,10,False,10641,10233,0.961658,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,10233,0.003114,0.006198,-0.003084,-0.011882,0.16675,0.433304,-0.00308396,-0.00114552,-0.125721,0.00480508,-0.01823804,-1.787073,34,-0.01929792,-2.240648,34,-0.00025434,-0.031205,36,score_bazi,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00073878,-2.35374,36,-0.00078123,-0.02364135,-2.129095,34,True,-0.0005777,-2.165153,0.35507,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,,,,,,,0.27620676,0.938307,False,0.970687,-0.00314718,0.00203027,-0.00517745,-0.278599,10233/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,TRAIN,20,True,10632,10224,0.961625,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,10224,0.011374,0.009239,0.002135,-0.017743,0.226439,0.426252,0.00213457,0.00419044,0.356356,0.0088956,-0.0196637,-1.934996,34,-0.01586327,-1.628572,34,-0.00723818,-0.753112,36,score_bazi,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00079658,-2.188964,36,-0.00087493,-0.02764069,-2.333489,34,True,-0.00056369,-1.964062,1.190095,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,,,,,,,0.28829061,0.755441,False,0.970687,-0.00155514,0.01106121,-0.01261635,-0.526989,10224/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,TRAIN,60,False,10546,10140,0.961502,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,10140,0.031677,0.004097,0.02758,-0.010605,0.305875,0.473274,0.02758039,0.03019046,1.296425,0.01290056,-0.00995757,-0.453346,34,0.00308478,0.278024,34,0.00083589,0.089032,36,score_bazi,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00091837,-1.499074,36,-0.00096486,-0.02014302,-1.073149,34,True,-0.00055381,-0.856983,1.030419,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,,,,,,,1.09696117,1.492862,False,0.970324,0.03760733,0.02403268,0.01357465,0.284515,10140/36
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,VALIDATION,5,False,5241,5035,0.960695,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,5035,0.00613,0.012188,-0.006058,-0.000901,0.095918,0.494538,-0.00605817,-0.00654647,-0.659841,-0.03189937,0.00236424,0.422868,15,0.00380365,0.234019,15,-0.00944223,-0.540597,16,score_bazi,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-9.305e-05,-0.400624,16,-6.876e-05,0.00016982,0.030561,15,True,9.8e-07,0.003851,0.985786,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,,,,,,,0.60773002,2.886118,False,0.971421,0.00841978,-0.02157585,0.02999564,1.564805,5035/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,VALIDATION,10,False,5231,5025,0.960619,10,5231,-0.008037,0.007498,-0.015535,-0.012141,0.131779,0.42879,10,5025,-0.00747,0.007067,-0.014537,-0.011752,0.130664,0.431841,-0.01453659,-0.01446098,-1.360566,-0.03989648,0.00181226,0.17111,15,0.00112836,0.063484,15,0.00369463,0.285151,16,score_bazi,0.080101,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",4.6e-07,0.001014,16,1.543e-05,0.00125416,0.124151,15,True,6.938e-05,0.13714,1.000032,16,326.94,291,338,-0.00782324,0.00674477,-0.01456796,-1.33038,,,,,,,0.55525806,2.233393,False,0.971375,-0.00373827,-0.02539765,0.02165938,0.98822,5025/16
phase3e-neutralization-v1,bazi_raw,HYP-BZ-RAW-001,bazi,raw,single,positive,listing_open_v1,VALIDATION,20,True,5215,5009,0.960499,20,5215,-0.05227,-0.001267,-0.051002,-0.050577,0.189202,0.334036,20,5009,-0.052074,-0.001844,-0.05023,-0.049607,0.188623,0.335396,-0.05023021,-0.04847711,-2.465145,-0.0697772,0.00516006,0.386256,15,0.00900042,0.65335,15,0.00246585,0.130342,16,score_bazi,0.131309,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",9.573e-05,0.196121,16,9.183e-05,0.00323924,0.221527,15,True,9.319e-05,0.183005,1.001975,16,325.94,290,338,-0.05056373,-0.00188724,-0.04867645,-2.452816,,,,,,,0.35552599,0.688806,False,0.971202,-0.06037416,-0.03697874,-0.02339542,-0.576175,5009/16
